session_id,customer_id,timestamp_start,timestamp_end,messages,agent_id,resolution_status,related_log_id,chat_reason
CHAT_00787,CUST_00339,2025-11-09 00:00:00,2025-11-09 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-09T00:08:00"", ""message"": ""Can you help me understand my bill?""}]",AGENT_018,resolved,,billing
CHAT_00788,CUST_00339,2025-11-10 00:00:00,2025-11-10 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-10T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-10T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-10T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-10T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-10T00:08:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_005,escalated,,service_inquiry
CHAT_00789,CUST_00339,2025-09-29 00:00:00,2025-09-29 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-09-29T00:00:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-29T00:02:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-09-29T00:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-29T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_008,escalated,,service_inquiry
CHAT_00790,CUST_00186,2025-12-16 01:00:00,2025-12-16 01:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-16T01:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-16T01:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-16T01:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-16T01:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-16T01:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-16T01:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-16T01:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_013,unresolved,LOG_0006417,technical_issue
CHAT_00791,CUST_00186,2025-12-04 00:00:00,2025-12-04 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-12-04T00:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_020,escalated,,general_question
CHAT_00792,CUST_00186,2025-11-08 00:00:00,2025-11-08 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-08T00:00:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-08T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-08T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-08T00:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-08T00:08:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-08T00:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_018,resolved,,billing
CHAT_00793,CUST_00186,2025-11-24 00:00:00,2025-11-24 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-24T00:00:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-24T00:02:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-24T00:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-24T00:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-24T00:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_007,resolved,,service_inquiry
CHAT_00794,CUST_00344,2025-12-21 08:00:00,2025-12-21 08:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-21T08:00:00"", ""message"": ""The connection keeps dropping, this is unacceptable""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-21T08:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-21T08:04:00"", ""message"": ""The connection keeps dropping, this is unacceptable""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-21T08:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-21T08:08:00"", ""message"": ""I can't work from home with this unstable connection""}]",AGENT_002,escalated,LOG_0011941,technical_issue
CHAT_00795,CUST_00344,2025-10-31 00:00:00,2025-10-31 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-10-31T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_010,resolved,,service_inquiry
CHAT_00796,CUST_00344,2026-02-10 12:00:00,2026-02-10 12:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-10T12:00:00"", ""message"": ""The connection keeps dropping, this is unacceptable""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-10T12:02:00"", ""message"": ""Your connection quality logs show slow speed. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-10T12:04:00"", ""message"": ""Your service is terrible, the speed is way below what you promised""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-10T12:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_001,resolved,LOG_0011950,technical_issue
CHAT_00797,CUST_00344,2025-11-22 00:00:00,2025-11-22 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-11-22T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_007,escalated,,service_inquiry
CHAT_00798,CUST_00344,2026-02-16 00:00:00,2026-02-16 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-16T00:00:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-16T00:02:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-16T00:04:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-16T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_004,resolved,,general_question
CHAT_00799,CUST_00344,2025-10-18 00:00:00,2025-10-18 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-18T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-18T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-18T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-18T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-18T00:08:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-18T00:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_007,escalated,,general_question
CHAT_00800,CUST_00344,2025-10-15 00:00:00,2025-10-15 00:06:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-15T00:00:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-15T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-15T00:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_008,escalated,,general_question
CHAT_00801,CUST_00882,2026-01-06 02:00:00,2026-01-06 02:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-06T02:00:00"", ""message"": ""This is the third time this month my internet has gone out!""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-06T02:02:00"", ""message"": ""Your connection quality logs show slow speed. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-06T02:04:00"", ""message"": ""I'm paying for gigabit but only getting {speed} Mbps!""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-06T02:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-06T02:08:00"", ""message"": ""The connection keeps dropping, this is unacceptable""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-06T02:10:00"", ""message"": ""Let me check your account details.""}]",AGENT_014,escalated,LOG_0031242,technical_issue
CHAT_00802,CUST_00882,2025-09-17 00:00:00,2025-09-17 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-09-17T00:10:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_009,resolved,,service_inquiry
CHAT_00803,CUST_00882,2025-12-24 03:00:00,2025-12-24 03:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-24T03:00:00"", ""message"": ""I'm paying for gigabit but only getting 173 Mbps!""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-24T03:02:00"", ""message"": ""Your connection quality logs show high latency. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-24T03:04:00"", ""message"": ""This is the third time this month my internet has gone out!""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-24T03:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-24T03:08:00"", ""message"": ""I'm paying for gigabit but only getting {speed} Mbps!""}]",AGENT_016,escalated,LOG_0031239,technical_issue
CHAT_00804,CUST_00882,2026-02-06 00:00:00,2026-02-06 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2026-02-06T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_019,resolved,,general_question
CHAT_00805,CUST_00882,2025-12-15 01:00:00,2025-12-15 01:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-15T01:00:00"", ""message"": ""Your service is terrible, the speed is way below what you promised""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-15T01:02:00"", ""message"": ""I can see there was degraded service in your area. Let me investigate further.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-15T01:04:00"", ""message"": ""I'm paying for gigabit but only getting {speed} Mbps!""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-15T01:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-15T01:08:00"", ""message"": ""I can't work from home with this unstable connection""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-15T01:10:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-15T01:12:00"", ""message"": ""Your service is terrible, the speed is way below what you promised""}]",AGENT_019,escalated,LOG_0031238,technical_issue
CHAT_00806,CUST_00882,2025-09-15 00:00:00,2025-09-15 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-09-15T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_004,escalated,,service_inquiry
CHAT_00807,CUST_00882,2025-10-13 00:00:00,2025-10-13 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-13T00:00:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-13T00:02:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-13T00:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-13T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_009,resolved,,general_question
CHAT_00808,CUST_00882,2025-12-10 00:00:00,2025-12-10 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-10T00:00:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-10T00:02:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-10T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-10T00:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-10T00:08:00"", ""message"": ""Can you help me understand my bill?""}]",AGENT_015,resolved,,service_inquiry
CHAT_00809,CUST_00670,2026-01-21 09:00:00,2026-01-21 09:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-21T09:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-21T09:02:00"", ""message"": ""I can see multiple connection drops on 2026-01-21. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-21T09:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-21T09:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-21T09:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-21T09:10:00"", ""message"": ""Let me check your account details.""}]",AGENT_014,unresolved,LOG_0023630,technical_issue
CHAT_00810,CUST_00670,2026-02-21 00:00:00,2026-02-21 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-21T00:08:00"", ""message"": ""What's the status of my support ticket?""}]",AGENT_010,escalated,,service_inquiry
CHAT_00811,CUST_00670,2025-12-17 00:00:00,2025-12-17 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-17T00:00:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T00:02:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-17T00:04:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T00:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-17T00:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_012,escalated,,service_inquiry
CHAT_00812,CUST_00670,2026-01-24 00:00:00,2026-01-24 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-24T00:00:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-24T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-24T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-24T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_013,resolved,,service_inquiry
CHAT_00813,CUST_00684,2025-12-02 04:00:00,2025-12-02 04:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-02T04:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-02T04:02:00"", ""message"": ""I can see there was degraded service in your area. Let me investigate further.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-02T04:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-02T04:06:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_013,resolved,LOG_0024244,technical_issue
CHAT_00814,CUST_00684,2025-12-14 00:00:00,2025-12-14 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-12-14T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_006,resolved,,general_question
CHAT_00815,CUST_00684,2025-12-04 08:00:00,2025-12-04 08:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-04T08:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-04T08:02:00"", ""message"": ""I can see there was degraded service in your area. Let me investigate further.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-04T08:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-04T08:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-04T08:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_010,resolved,LOG_0024235,technical_issue
CHAT_00816,CUST_00684,2025-11-12 00:00:00,2025-11-12 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-12T00:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_020,resolved,,general_question
CHAT_00817,CUST_00684,2026-02-20 08:00:00,2026-02-20 08:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-20T08:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T08:02:00"", ""message"": ""I can see multiple connection drops on 2026-02-20. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-20T08:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T08:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-20T08:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T08:10:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_002,resolved,LOG_0024238,technical_issue
CHAT_00818,CUST_00684,2025-10-07 00:00:00,2025-10-07 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-07T00:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_005,resolved,,billing
CHAT_00819,CUST_00684,2025-10-18 00:00:00,2025-10-18 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-18T00:00:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-18T00:02:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-18T00:04:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-18T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-18T00:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-18T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_006,escalated,,billing
CHAT_00820,CUST_00854,2025-12-07 04:00:00,2025-12-07 04:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-07T04:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-07T04:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-07T04:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-07T04:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-07T04:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-07T04:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_004,escalated,LOG_0030132,technical_issue
CHAT_00821,CUST_00854,2025-09-12 00:00:00,2025-09-12 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-09-12T00:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_005,escalated,,general_question
CHAT_00822,CUST_00854,2025-11-23 00:00:00,2025-11-23 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-23T00:00:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-23T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-23T00:04:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-23T00:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-23T00:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-23T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_015,resolved,,billing
CHAT_00823,CUST_00154,2025-12-20 11:00:00,2025-12-20 11:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-20T11:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-20T11:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-20T11:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-20T11:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-20T11:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-20T11:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_006,resolved,LOG_0005266,technical_issue
CHAT_00824,CUST_00154,2025-12-20 11:00:00,2025-12-20 11:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-20T11:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-20T11:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-20T11:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-20T11:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-20T11:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-20T11:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_008,resolved,,service_inquiry
CHAT_00825,CUST_00483,2026-01-15 07:00:00,2026-01-15 07:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-15T07:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-15T07:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-15T07:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-15T07:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-15T07:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-15T07:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_018,escalated,LOG_0016919,technical_issue
CHAT_00826,CUST_00483,2026-01-15 07:00:00,2026-01-15 07:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-15T07:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-15T07:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-15T07:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-15T07:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-15T07:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-15T07:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_008,escalated,,service_inquiry
CHAT_00827,CUST_00483,2025-12-29 04:00:00,2025-12-29 04:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-29T04:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-29T04:02:00"", ""message"": ""Your connection quality logs show high latency. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-29T04:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-29T04:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-29T04:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-29T04:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-29T04:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_004,unresolved,LOG_0016914,technical_issue
CHAT_00828,CUST_00483,2025-12-29 04:00:00,2025-12-29 04:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-29T04:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-29T04:02:00"", ""message"": ""Your connection quality logs show high latency. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-29T04:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-29T04:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-29T04:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-29T04:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-29T04:12:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_006,escalated,,general_question
CHAT_00829,CUST_00483,2025-12-17 10:00:00,2025-12-17 10:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-17T10:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T10:02:00"", ""message"": ""I can see multiple connection drops on 2025-12-17. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-17T10:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T10:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-17T10:08:00"", ""message"": ""That makes sense, thanks for explaining""}]",AGENT_008,escalated,LOG_0016904,technical_issue
