log_id,customer_id,timestamp,speed_measured_mbps,packet_loss_percent,latency_ms,downtime_minutes,connection_drops_count,issue_detected
LOG_0018341,CUST_00523,2026-01-23,48.1,0.12,30.7,0,0,none
LOG_0018342,CUST_00523,2026-02-16,42.9,1.25,28.4,0,0,none
LOG_0018343,CUST_00523,2026-01-17,45.0,0.11,22.2,0,0,none
LOG_0018344,CUST_00523,2025-12-19,47.8,14.49,35.7,0,25,connection_drops
LOG_0018345,CUST_00523,2025-12-07,44.3,0.1,16.6,0,0,none
LOG_0018346,CUST_00523,2025-12-20,0.0,1.02,27.0,136,15,outage
LOG_0018347,CUST_00523,2026-02-12,45.4,7.75,34.3,0,22,connection_drops
LOG_0018348,CUST_00523,2026-01-20,46.8,1.45,31.7,0,0,none
LOG_0018349,CUST_00523,2025-12-04,44.1,0.66,39.4,0,0,none
LOG_0018350,CUST_00523,2026-01-22,44.7,0.67,22.6,0,0,none
LOG_0018351,CUST_00523,2025-12-22,44.2,0.5,11.8,0,0,none
LOG_0018352,CUST_00524,2026-01-04,919.3,1.1,23.6,0,0,none
LOG_0018353,CUST_00524,2026-01-05,977.8,1.41,13.5,0,0,none
LOG_0018354,CUST_00524,2026-02-16,971.3,0.57,18.7,0,0,none
LOG_0018355,CUST_00524,2026-01-20,990.2,1.76,22.5,0,0,none
LOG_0018356,CUST_00524,2026-02-26,497.7,0.91,55.3,0,0,slow_speed
LOG_0018357,CUST_00524,2025-12-01,979.2,1.19,21.7,0,0,none
LOG_0018358,CUST_00524,2026-01-01,987.2,0.45,10.1,0,0,none
LOG_0018359,CUST_00524,2025-12-03,987.6,0.2,20.0,0,0,none
LOG_0018360,CUST_00524,2026-02-15,914.6,1.92,31.8,0,0,none
LOG_0018361,CUST_00524,2025-12-18,983.0,1.42,33.5,0,0,none
LOG_0018362,CUST_00524,2026-01-10,934.1,1.52,19.0,0,0,none
LOG_0018363,CUST_00524,2026-01-23,917.3,1.94,39.6,0,0,none
LOG_0018364,CUST_00524,2026-02-10,974.9,0.19,24.7,0,0,none
LOG_0018365,CUST_00524,2026-02-26,946.0,1.51,24.6,0,0,none
LOG_0018366,CUST_00524,2026-02-09,894.0,1.11,14.6,0,0,none
LOG_0018367,CUST_00524,2026-02-13,972.2,0.03,20.5,0,0,none
LOG_0018368,CUST_00524,2025-12-30,914.1,17.33,93.6,0,0,packet_loss
LOG_0018369,CUST_00524,2026-02-02,878.5,1.81,12.9,0,0,none
LOG_0018370,CUST_00524,2025-12-02,859.5,0.1,35.0,0,0,none
LOG_0018371,CUST_00524,2025-12-08,922.8,1.33,35.1,0,0,none
LOG_0018372,CUST_00524,2025-12-30,982.5,0.59,37.4,0,0,none
LOG_0018373,CUST_00524,2026-01-29,961.2,3.88,138.9,0,0,high_latency
LOG_0018374,CUST_00524,2026-01-11,909.4,0.46,34.3,0,0,none
LOG_0018375,CUST_00524,2025-12-01,921.3,1.37,37.4,0,0,none
LOG_0018376,CUST_00524,2026-02-09,994.8,1.56,11.5,0,0,none
LOG_0018377,CUST_00524,2026-02-12,892.0,1.77,21.4,0,0,none
LOG_0018378,CUST_00524,2026-02-23,962.7,1.61,15.1,0,0,none
LOG_0018379,CUST_00524,2025-12-11,975.2,1.56,20.6,0,0,none
LOG_0018380,CUST_00524,2026-01-23,899.3,0.69,25.9,0,0,none
LOG_0018381,CUST_00524,2026-01-22,973.6,0.36,14.3,0,0,none
LOG_0018382,CUST_00524,2025-12-23,999.9,0.4,36.4,0,0,none
LOG_0018383,CUST_00524,2026-01-30,880.0,0.43,22.1,0,0,none
LOG_0018384,CUST_00524,2025-12-25,995.8,7.17,119.7,0,0,high_latency
LOG_0018385,CUST_00524,2025-12-17,990.3,1.11,34.3,0,0,none
LOG_0018386,CUST_00524,2025-12-06,947.6,1.26,32.6,0,0,none
LOG_0018387,CUST_00524,2026-02-02,877.4,1.73,13.8,0,0,none
LOG_0018388,CUST_00524,2025-12-05,880.0,0.45,27.2,0,0,none
LOG_0018389,CUST_00524,2026-01-31,892.1,0.01,33.8,0,0,none
LOG_0018390,CUST_00524,2026-01-26,957.8,0.71,20.5,0,0,none
LOG_0018391,CUST_00524,2026-01-15,858.4,7.64,259.5,0,0,high_latency
LOG_0018392,CUST_00524,2025-12-07,944.9,1.96,11.5,0,0,none
LOG_0018393,CUST_00524,2025-12-15,850.5,1.34,23.2,0,0,none
LOG_0018394,CUST_00524,2025-12-06,969.7,0.66,21.1,0,0,none
LOG_0018395,CUST_00525,2026-01-20,191.9,1.61,21.8,0,0,none
LOG_0018396,CUST_00525,2026-02-27,192.8,0.39,28.1,0,0,none
LOG_0018397,CUST_00525,2026-01-17,0.0,0.69,35.1,75,48,outage
LOG_0018398,CUST_00525,2025-12-16,195.9,1.19,31.6,0,0,none
LOG_0018399,CUST_00525,2026-02-05,189.0,0.26,35.8,0,0,none
LOG_0018400,CUST_00525,2026-01-30,175.2,10.9,31.1,0,8,connection_drops
LOG_0018401,CUST_00525,2026-01-06,174.2,1.24,14.5,0,0,none
LOG_0018402,CUST_00525,2025-12-03,88.1,0.12,61.4,0,0,slow_speed
LOG_0018403,CUST_00525,2026-01-18,180.6,0.94,38.1,0,0,none
LOG_0018404,CUST_00525,2026-01-28,190.4,1.06,25.4,0,0,none
LOG_0018405,CUST_00525,2026-01-13,170.6,0.11,30.6,0,0,none
LOG_0018406,CUST_00525,2025-12-17,175.1,0.07,36.0,0,0,none
LOG_0018407,CUST_00525,2026-02-23,183.9,1.8,23.8,0,0,none
LOG_0018408,CUST_00525,2026-02-28,197.1,1.47,34.5,0,0,none
LOG_0018409,CUST_00525,2026-01-13,196.2,0.68,33.2,0,0,none
LOG_0018410,CUST_00525,2026-02-03,171.1,1.06,27.2,0,0,none
LOG_0018411,CUST_00525,2026-01-04,187.2,0.37,18.7,0,0,none
LOG_0018412,CUST_00525,2026-01-24,173.3,0.53,38.9,0,0,none
LOG_0018413,CUST_00525,2026-02-10,198.5,0.71,27.6,0,0,none
LOG_0018414,CUST_00525,2026-01-12,196.0,1.12,28.5,0,0,none
LOG_0018415,CUST_00525,2026-01-04,191.7,0.27,36.4,0,0,none
LOG_0018416,CUST_00525,2026-01-21,170.9,1.59,26.4,0,0,none
LOG_0018417,CUST_00525,2026-01-13,183.7,0.85,17.2,0,0,none
LOG_0018418,CUST_00525,2026-01-01,179.4,1.14,16.6,0,0,none
LOG_0018419,CUST_00525,2026-01-11,181.5,1.18,22.1,0,0,none
LOG_0018420,CUST_00525,2026-02-19,196.1,0.81,23.7,0,0,none
LOG_0018421,CUST_00525,2025-12-18,191.3,0.67,11.7,0,0,none
LOG_0018422,CUST_00525,2026-01-18,182.9,1.78,25.4,0,0,none
LOG_0018423,CUST_00525,2026-02-11,188.5,0.15,27.4,0,0,none
LOG_0018424,CUST_00525,2026-02-26,178.7,0.17,30.4,0,0,none
LOG_0018425,CUST_00525,2026-02-17,199.7,1.54,33.8,0,0,none
LOG_0018426,CUST_00525,2026-02-23,171.1,0.95,33.4,0,0,none
LOG_0018427,CUST_00525,2026-02-11,179.8,1.55,32.1,0,0,none
LOG_0018428,CUST_00525,2026-01-25,172.3,0.96,36.9,0,0,none
LOG_0018429,CUST_00525,2026-02-09,188.1,1.43,33.8,0,0,none
LOG_0018430,CUST_00525,2025-12-20,195.2,0.76,29.1,0,0,none
LOG_0018431,CUST_00525,2026-02-23,181.8,1.53,26.4,0,0,none
LOG_0018432,CUST_00525,2025-12-10,200.0,1.64,27.9,0,0,none
LOG_0018433,CUST_00525,2026-01-25,177.1,0.6,27.6,0,0,none
LOG_0018434,CUST_00525,2026-01-13,188.1,0.97,20.6,0,0,none
LOG_0018435,CUST_00525,2025-12-04,195.2,0.3,18.9,0,0,none
LOG_0018436,CUST_00525,2026-02-17,197.7,0.87,28.9,0,0,none
LOG_0018437,CUST_00525,2025-12-30,174.3,22.96,132.8,0,0,packet_loss
LOG_0018438,CUST_00525,2025-12-21,193.9,0.64,21.1,0,0,none
LOG_0018439,CUST_00525,2026-02-18,170.4,0.86,21.9,0,0,none
LOG_0018440,CUST_00525,2026-02-15,195.9,0.55,16.7,0,0,none
LOG_0018441,CUST_00525,2026-02-25,187.0,1.36,21.9,0,0,none
LOG_0018442,CUST_00525,2025-12-09,193.4,1.09,34.5,0,0,none
LOG_0018443,CUST_00526,2025-12-17,872.9,0.15,28.5,0,0,none
LOG_0018444,CUST_00526,2026-01-05,852.1,0.47,36.5,0,0,none
LOG_0018445,CUST_00526,2025-12-20,392.9,1.33,46.1,0,0,slow_speed
LOG_0018446,CUST_00526,2026-02-11,905.8,1.75,36.3,0,0,none
LOG_0018447,CUST_00526,2025-12-12,877.4,1.77,33.1,0,0,none
LOG_0018448,CUST_00526,2026-01-19,879.4,0.53,23.0,0,0,none
LOG_0018449,CUST_00526,2025-12-14,969.2,1.68,25.8,0,0,none
LOG_0018450,CUST_00526,2026-01-17,933.8,1.87,23.4,0,0,none
LOG_0018451,CUST_00526,2026-01-07,0.0,0.35,13.4,150,12,outage
LOG_0018452,CUST_00526,2026-02-03,868.2,1.77,32.6,0,0,none
LOG_0018453,CUST_00526,2026-01-15,460.3,0.22,42.7,0,0,slow_speed
LOG_0018454,CUST_00526,2025-12-14,963.4,1.54,36.2,0,0,none
LOG_0018455,CUST_00526,2026-01-03,857.3,1.92,32.4,0,0,none
LOG_0018456,CUST_00526,2026-01-11,951.3,7.68,33.0,0,24,connection_drops
LOG_0018457,CUST_00526,2025-12-21,927.4,0.28,29.6,0,0,none
LOG_0018458,CUST_00526,2025-12-23,887.5,0.98,22.6,0,0,none
LOG_0018459,CUST_00526,2026-02-25,919.2,0.91,12.2,0,0,none
LOG_0018460,CUST_00526,2026-02-20,921.7,1.41,21.9,0,0,none
LOG_0018461,CUST_00526,2026-01-03,940.6,0.76,20.8,0,0,none
LOG_0018462,CUST_00526,2026-01-08,883.1,0.91,17.1,0,0,none
LOG_0018463,CUST_00526,2026-01-02,880.0,0.39,34.1,0,0,none
LOG_0018464,CUST_00526,2026-01-27,357.9,0.28,44.0,0,0,slow_speed
LOG_0018465,CUST_00526,2025-12-11,956.5,0.2,38.6,0,0,none
LOG_0018466,CUST_00526,2026-01-06,961.9,1.82,26.0,0,0,none
LOG_0018467,CUST_00526,2026-02-14,899.5,1.87,21.1,0,0,none
LOG_0018468,CUST_00526,2026-02-19,962.2,0.47,30.3,0,0,none
LOG_0018469,CUST_00526,2026-02-21,919.0,0.83,27.8,0,0,none
LOG_0018470,CUST_00526,2025-12-11,983.6,5.3,276.2,0,0,high_latency
LOG_0018471,CUST_00526,2025-12-19,968.2,1.35,21.6,0,0,none
LOG_0018472,CUST_00526,2026-02-12,879.6,0.53,21.8,0,0,none
LOG_0018473,CUST_00526,2026-02-11,919.0,0.94,35.8,0,0,none
LOG_0018474,CUST_00526,2025-12-01,922.2,0.7,10.9,0,0,none
LOG_0018475,CUST_00526,2026-02-21,936.9,0.42,33.7,0,0,none
LOG_0018476,CUST_00526,2026-02-10,937.7,0.84,16.4,0,0,none
LOG_0018477,CUST_00526,2025-12-26,945.9,4.85,231.3,0,0,high_latency
LOG_0018478,CUST_00526,2026-02-10,376.4,0.02,66.8,0,0,slow_speed
LOG_0018479,CUST_00526,2025-12-04,930.8,1.59,23.2,0,0,none
LOG_0018480,CUST_00526,2026-02-28,941.5,1.19,23.5,0,0,none
LOG_0018481,CUST_00526,2026-02-14,966.6,1.6,10.6,0,0,none
LOG_0018482,CUST_00526,2026-01-29,998.2,0.5,11.9,0,0,none
LOG_0018483,CUST_00526,2025-12-29,911.4,1.0,38.2,0,0,none
LOG_0018484,CUST_00526,2025-12-14,922.3,1.71,22.1,0,0,none
LOG_0018485,CUST_00526,2025-12-12,851.3,0.99,14.3,0,0,none
LOG_0018486,CUST_00526,2026-01-28,981.5,0.07,27.1,0,0,none
LOG_0018487,CUST_00526,2025-12-11,883.7,1.37,15.6,0,0,none
LOG_0018488,CUST_00526,2025-12-16,874.1,1.63,12.1,0,0,none
LOG_0018489,CUST_00526,2025-12-31,885.3,0.43,12.6,0,0,none
LOG_0018490,CUST_00526,2026-02-27,973.4,19.9,21.9,0,23,connection_drops
LOG_0018491,CUST_00526,2025-12-09,890.7,1.08,19.6,0,0,none
LOG_0018492,CUST_00526,2025-12-03,985.9,0.21,38.9,0,0,none
LOG_0018493,CUST_00527,2025-12-17,964.4,1.66,34.4,0,0,none
LOG_0018494,CUST_00527,2025-12-07,911.6,0.21,11.0,0,0,none
LOG_0018495,CUST_00527,2025-12-22,944.6,1.16,13.4,0,0,none
LOG_0018496,CUST_00527,2026-01-05,899.4,1.88,26.2,0,0,none
LOG_0018497,CUST_00527,2026-02-14,864.8,17.97,77.4,0,0,packet_loss
LOG_0018498,CUST_00527,2026-01-15,923.4,1.85,32.9,0,0,none
LOG_0018499,CUST_00527,2026-01-22,954.4,0.34,33.5,0,0,none
LOG_0018500,CUST_00527,2025-12-24,888.5,8.4,20.3,0,23,connection_drops
LOG_0018501,CUST_00527,2025-12-04,978.2,0.4,34.1,0,0,none
LOG_0018502,CUST_00527,2026-01-18,934.8,1.9,23.8,0,0,none
LOG_0018503,CUST_00527,2026-01-05,984.6,1.3,39.5,0,0,none
LOG_0018504,CUST_00527,2025-12-29,860.5,0.27,35.2,0,0,none
LOG_0018505,CUST_00527,2026-01-11,981.1,1.5,24.4,0,0,none
LOG_0018506,CUST_00527,2026-02-15,907.9,0.92,18.5,0,0,none
LOG_0018507,CUST_00527,2025-12-25,853.3,1.01,13.9,0,0,none
LOG_0018508,CUST_00527,2025-12-09,870.6,1.46,11.0,0,0,none
LOG_0018509,CUST_00527,2025-12-04,876.3,1.45,11.4,0,0,none
LOG_0018510,CUST_00527,2026-01-09,935.9,0.21,28.0,0,0,none
LOG_0018511,CUST_00527,2026-02-14,904.8,0.34,20.2,0,0,none
LOG_0018512,CUST_00527,2025-12-09,958.0,1.7,12.9,0,0,none
LOG_0018513,CUST_00527,2026-01-15,952.5,1.98,14.8,0,0,none
LOG_0018514,CUST_00527,2025-12-18,998.6,0.6,39.7,0,0,none
LOG_0018515,CUST_00527,2026-01-05,994.9,10.77,128.8,0,0,packet_loss
LOG_0018516,CUST_00527,2026-01-15,955.9,0.76,20.1,0,0,none
LOG_0018517,CUST_00527,2026-01-30,901.2,1.64,30.6,0,0,none
LOG_0018518,CUST_00527,2025-12-11,977.0,1.36,33.9,0,0,none
LOG_0018519,CUST_00527,2026-01-22,880.8,0.87,32.1,0,0,none
LOG_0018520,CUST_00528,2026-01-14,47.7,1.35,11.0,0,0,none
LOG_0018521,CUST_00528,2026-01-07,43.7,0.98,12.6,0,0,none
LOG_0018522,CUST_00528,2026-02-27,43.7,0.1,24.7,0,0,none
LOG_0018523,CUST_00528,2026-02-12,48.4,0.18,20.3,0,0,none
LOG_0018524,CUST_00528,2026-02-24,49.0,0.24,23.3,0,0,none
LOG_0018525,CUST_00528,2026-01-25,45.3,0.58,12.8,0,0,none
LOG_0018526,CUST_00528,2026-01-16,43.0,0.43,37.9,0,0,none
LOG_0018527,CUST_00528,2025-12-24,47.3,13.74,132.0,0,0,packet_loss
LOG_0018528,CUST_00528,2025-12-29,49.9,0.45,13.1,0,0,none
LOG_0018529,CUST_00528,2026-01-16,43.6,1.87,32.0,0,0,none
LOG_0018530,CUST_00528,2026-02-04,46.7,14.51,136.3,0,0,packet_loss
LOG_0018531,CUST_00528,2026-02-21,48.0,0.9,30.6,0,0,none
LOG_0018532,CUST_00528,2026-02-15,43.5,1.04,23.5,0,0,none
LOG_0018533,CUST_00528,2026-01-18,44.7,27.82,134.6,0,0,packet_loss
LOG_0018534,CUST_00528,2026-01-18,45.1,0.51,22.7,0,0,none
LOG_0018535,CUST_00528,2025-12-18,49.0,1.53,18.7,0,0,none
LOG_0018536,CUST_00528,2026-01-31,43.3,0.85,14.4,0,0,none
LOG_0018537,CUST_00528,2025-12-24,45.3,10.87,20.0,0,6,connection_drops
LOG_0018538,CUST_00528,2026-02-16,48.7,0.6,13.6,0,0,none
LOG_0018539,CUST_00528,2026-02-07,47.8,0.22,16.6,0,0,none
LOG_0018540,CUST_00528,2026-01-26,48.6,0.06,13.5,0,0,none
LOG_0018541,CUST_00528,2026-01-29,43.3,0.74,24.2,0,0,none
LOG_0018542,CUST_00528,2025-12-19,47.3,1.59,29.1,0,0,none
LOG_0018543,CUST_00528,2026-02-03,47.1,17.33,65.0,0,0,packet_loss
LOG_0018544,CUST_00528,2026-02-07,44.8,1.78,10.1,0,0,none
LOG_0018545,CUST_00528,2026-01-21,49.2,0.15,26.9,0,0,none
LOG_0018546,CUST_00528,2026-01-18,48.9,1.28,11.4,0,0,none
LOG_0018547,CUST_00528,2026-01-04,44.1,1.56,15.5,0,0,none
LOG_0018548,CUST_00528,2026-02-11,44.9,0.63,27.3,0,0,none
LOG_0018549,CUST_00528,2026-01-16,42.7,2.0,27.3,0,0,none
LOG_0018550,CUST_00528,2025-12-03,49.3,1.65,19.9,0,0,none
LOG_0018551,CUST_00528,2025-12-10,46.5,1.34,37.3,0,0,none
LOG_0018552,CUST_00528,2026-01-07,49.3,1.91,25.8,0,0,none
LOG_0018553,CUST_00528,2025-12-03,46.6,0.52,14.8,0,0,none
LOG_0018554,CUST_00528,2025-12-08,48.5,0.18,12.0,0,0,none
LOG_0018555,CUST_00529,2025-12-25,176.6,0.74,22.2,0,0,none
LOG_0018556,CUST_00529,2025-12-04,189.7,0.59,17.6,0,0,none
LOG_0018557,CUST_00529,2025-12-05,193.0,23.43,89.3,0,0,packet_loss
LOG_0018558,CUST_00529,2026-01-19,174.7,1.92,26.3,0,0,none
LOG_0018559,CUST_00529,2025-12-28,197.1,1.24,31.1,0,0,none
LOG_0018560,CUST_00529,2026-02-20,183.1,0.01,13.4,0,0,none
LOG_0018561,CUST_00529,2025-12-30,189.4,1.09,32.4,0,0,none
LOG_0018562,CUST_00529,2025-12-13,195.0,1.38,21.8,0,0,none
LOG_0018563,CUST_00529,2026-01-18,185.7,1.03,33.5,0,0,none
LOG_0018564,CUST_00529,2026-02-10,172.2,0.62,21.2,0,0,none
LOG_0018565,CUST_00529,2026-02-21,198.6,25.38,120.0,0,0,packet_loss
LOG_0018566,CUST_00529,2026-02-08,181.9,1.28,35.6,0,0,none
LOG_0018567,CUST_00529,2026-02-24,173.9,0.74,33.9,0,0,none
LOG_0018568,CUST_00529,2026-01-17,196.3,0.36,11.9,0,0,none
LOG_0018569,CUST_00529,2026-02-10,194.6,1.68,19.6,0,0,none
LOG_0018570,CUST_00529,2026-02-17,183.5,1.41,20.9,0,0,none
LOG_0018571,CUST_00529,2025-12-09,192.2,1.12,17.6,0,0,none
LOG_0018572,CUST_00529,2026-02-23,175.1,1.73,11.3,0,0,none
LOG_0018573,CUST_00529,2026-01-29,94.8,0.83,53.8,0,0,slow_speed
LOG_0018574,CUST_00529,2026-01-03,198.4,0.24,15.3,0,0,none
LOG_0018575,CUST_00529,2026-02-19,177.5,17.83,76.8,0,0,packet_loss
LOG_0018576,CUST_00529,2026-02-22,172.2,1.12,33.3,0,0,none
LOG_0018577,CUST_00529,2025-12-30,171.6,0.89,38.8,0,0,none
LOG_0018578,CUST_00529,2026-02-04,173.8,1.39,35.5,0,0,none
LOG_0018579,CUST_00529,2026-02-09,182.8,1.57,31.0,0,0,none
LOG_0018580,CUST_00529,2026-01-28,197.2,0.8,37.4,0,0,none
LOG_0018581,CUST_00529,2026-01-01,183.1,1.56,10.3,0,0,none
LOG_0018582,CUST_00530,2026-01-29,0.0,1.38,30.0,86,30,outage
LOG_0018583,CUST_00530,2026-02-02,0.0,0.23,23.2,136,22,outage
LOG_0018584,CUST_00530,2025-12-19,49.8,0.19,19.9,0,0,none
LOG_0018585,CUST_00530,2026-02-28,47.8,1.65,27.7,0,0,none
LOG_0018586,CUST_00530,2025-12-04,48.6,0.43,24.4,0,0,none
LOG_0018587,CUST_00530,2025-12-27,49.8,0.06,15.2,0,0,none
LOG_0018588,CUST_00530,2026-02-28,19.1,2.0,71.8,0,0,slow_speed
LOG_0018589,CUST_00530,2026-02-07,50.0,1.49,22.8,0,0,none
LOG_0018590,CUST_00530,2026-01-06,15.4,0.07,52.1,0,0,slow_speed
LOG_0018591,CUST_00530,2025-12-21,48.0,1.73,16.7,0,0,none
LOG_0018592,CUST_00530,2026-02-19,45.9,0.64,34.8,0,0,none
LOG_0018593,CUST_00530,2025-12-24,44.3,0.36,13.2,0,0,none
LOG_0018594,CUST_00530,2025-12-09,43.0,1.97,29.2,0,0,none
LOG_0018595,CUST_00530,2026-01-26,47.7,0.93,25.4,0,0,none
LOG_0018596,CUST_00530,2026-01-30,47.8,0.21,13.2,0,0,none
LOG_0018597,CUST_00530,2026-02-07,46.0,0.99,29.8,0,0,none
LOG_0018598,CUST_00530,2025-12-05,47.0,1.05,29.0,0,0,none
LOG_0018599,CUST_00530,2026-02-23,45.3,0.37,21.2,0,0,none
LOG_0018600,CUST_00530,2026-01-22,48.9,1.9,24.3,0,0,none
LOG_0018601,CUST_00530,2025-12-31,49.3,0.8,26.4,0,0,none
LOG_0018602,CUST_00530,2026-01-22,44.3,10.99,128.7,0,0,packet_loss
LOG_0018603,CUST_00530,2025-12-26,44.6,0.65,26.4,0,0,none
LOG_0018604,CUST_00530,2025-12-26,45.1,0.48,12.0,0,0,none
LOG_0018605,CUST_00530,2026-01-28,46.7,3.3,121.3,0,0,high_latency
LOG_0018606,CUST_00530,2025-12-02,45.1,1.06,31.6,0,0,none
LOG_0018607,CUST_00530,2025-12-04,43.2,1.83,33.7,0,0,none
LOG_0018608,CUST_00530,2025-12-01,47.1,0.94,19.5,0,0,none
LOG_0018609,CUST_00530,2026-02-22,47.4,0.52,39.8,0,0,none
LOG_0018610,CUST_00530,2026-02-11,43.2,0.7,32.8,0,0,none
LOG_0018611,CUST_00530,2026-01-04,47.8,1.42,13.7,0,0,none
LOG_0018612,CUST_00530,2026-02-10,43.1,16.05,23.6,0,17,connection_drops
LOG_0018613,CUST_00530,2026-01-27,46.8,1.45,11.2,0,0,none
LOG_0018614,CUST_00530,2026-01-12,47.4,23.72,147.3,0,0,packet_loss
LOG_0018615,CUST_00530,2025-12-16,19.5,0.56,96.7,0,0,slow_speed
LOG_0018616,CUST_00530,2025-12-21,48.6,0.55,29.1,0,0,none
LOG_0018617,CUST_00530,2026-01-20,48.2,1.86,36.5,0,0,none
LOG_0018618,CUST_00530,2025-12-05,42.8,0.94,31.2,0,0,none
LOG_0018619,CUST_00530,2026-02-26,47.5,8.07,22.1,0,8,connection_drops
LOG_0018620,CUST_00530,2025-12-15,46.9,1.78,32.3,0,0,none
LOG_0018621,CUST_00530,2025-12-12,46.3,5.65,22.0,0,25,connection_drops
LOG_0018622,CUST_00530,2026-01-19,43.7,0.06,26.1,0,0,none
LOG_0018623,CUST_00531,2026-01-06,938.4,0.84,15.8,0,0,none
LOG_0018624,CUST_00531,2026-01-28,951.6,1.44,18.6,0,0,none
LOG_0018625,CUST_00531,2025-12-29,978.1,1.39,33.8,0,0,none
LOG_0018626,CUST_00531,2026-02-26,957.6,1.5,16.9,0,0,none
LOG_0018627,CUST_00531,2025-12-02,857.5,0.94,14.1,0,0,none
LOG_0018628,CUST_00531,2026-02-08,879.0,1.04,26.3,0,0,none
LOG_0018629,CUST_00531,2025-12-07,882.5,13.16,16.5,0,24,connection_drops
LOG_0018630,CUST_00531,2025-12-19,923.6,0.5,36.0,0,0,none
LOG_0018631,CUST_00531,2025-12-07,865.2,19.11,37.9,0,13,connection_drops
LOG_0018632,CUST_00531,2026-02-23,974.7,1.65,36.6,0,0,none
LOG_0018633,CUST_00531,2025-12-18,992.4,0.54,15.2,0,0,none
LOG_0018634,CUST_00531,2026-02-12,949.8,0.51,25.2,0,0,none
LOG_0018635,CUST_00531,2026-01-22,909.7,0.9,24.3,0,0,none
LOG_0018636,CUST_00531,2026-02-08,902.7,1.81,33.2,0,0,none
LOG_0018637,CUST_00531,2026-01-28,884.7,0.99,24.1,0,0,none
LOG_0018638,CUST_00531,2026-02-20,870.2,1.58,23.0,0,0,none
LOG_0018639,CUST_00531,2026-01-10,907.8,1.42,38.5,0,0,none
LOG_0018640,CUST_00531,2025-12-13,984.1,0.78,17.7,0,0,none
LOG_0018641,CUST_00531,2025-12-04,908.9,0.83,31.9,0,0,none
LOG_0018642,CUST_00531,2026-01-19,266.1,1.49,99.7,0,0,slow_speed
LOG_0018643,CUST_00531,2026-02-26,939.8,1.95,33.6,0,0,none
LOG_0018644,CUST_00531,2026-02-02,938.4,1.59,37.4,0,0,none
LOG_0018645,CUST_00531,2026-01-22,460.1,0.53,89.7,0,0,slow_speed
LOG_0018646,CUST_00531,2026-02-13,926.5,1.75,34.6,0,0,none
LOG_0018647,CUST_00531,2026-02-05,937.8,6.43,110.2,0,0,high_latency
LOG_0018648,CUST_00531,2026-02-06,949.0,18.28,148.8,0,0,packet_loss
LOG_0018649,CUST_00531,2025-12-24,948.3,0.97,30.4,0,0,none
LOG_0018650,CUST_00531,2026-01-30,883.9,0.97,33.1,0,0,none
LOG_0018651,CUST_00531,2026-02-05,903.7,1.97,16.9,0,0,none
LOG_0018652,CUST_00531,2026-01-06,897.3,1.33,18.4,0,0,none
LOG_0018653,CUST_00531,2025-12-31,984.1,0.82,35.3,0,0,none
LOG_0018654,CUST_00531,2026-01-06,856.2,0.55,22.5,0,0,none
LOG_0018655,CUST_00531,2026-02-18,944.9,0.46,18.6,0,0,none
LOG_0018656,CUST_00531,2025-12-24,891.1,1.24,32.8,0,0,none
LOG_0018657,CUST_00531,2026-01-16,905.2,0.39,27.2,0,0,none
LOG_0018658,CUST_00531,2025-12-04,970.8,8.91,282.2,0,0,high_latency
LOG_0018659,CUST_00531,2025-12-16,900.1,1.26,36.0,0,0,none
LOG_0018660,CUST_00531,2025-12-22,853.3,1.33,27.7,0,0,none
LOG_0018661,CUST_00531,2026-02-03,893.4,0.48,32.3,0,0,none
LOG_0018662,CUST_00531,2026-02-18,398.5,0.5,75.7,0,0,slow_speed
LOG_0018663,CUST_00531,2025-12-08,975.2,1.0,17.0,0,0,none
LOG_0018664,CUST_00531,2026-01-04,895.8,0.96,15.5,0,0,none
LOG_0018665,CUST_00531,2026-02-08,983.5,1.55,35.9,0,0,none
LOG_0018666,CUST_00531,2026-02-04,987.5,1.53,26.6,0,0,none
LOG_0018667,CUST_00531,2025-12-11,300.8,0.01,71.5,0,0,slow_speed
LOG_0018668,CUST_00531,2026-02-22,866.8,1.2,12.9,0,0,none
LOG_0018669,CUST_00531,2026-01-07,894.5,1.5,16.7,0,0,none
LOG_0018670,CUST_00531,2026-02-09,930.1,1.31,16.7,0,0,none
LOG_0018671,CUST_00531,2026-02-18,995.2,17.9,141.1,0,0,packet_loss
LOG_0018672,CUST_00532,2025-12-15,179.4,22.98,61.2,0,0,packet_loss
LOG_0018673,CUST_00532,2026-02-06,189.0,1.36,25.7,0,0,none
LOG_0018674,CUST_00532,2026-02-23,171.9,0.06,12.0,0,0,none
LOG_0018675,CUST_00532,2026-01-12,199.1,0.15,13.1,0,0,none
LOG_0018676,CUST_00532,2026-02-22,190.8,0.93,30.7,0,0,none
LOG_0018677,CUST_00532,2025-12-31,191.8,0.03,30.8,0,0,none
LOG_0018678,CUST_00532,2026-02-15,193.6,1.01,12.2,0,0,none
LOG_0018679,CUST_00532,2026-01-13,190.0,0.05,20.9,0,0,none
LOG_0018680,CUST_00532,2026-01-31,177.7,0.67,19.6,0,0,none
LOG_0018681,CUST_00532,2026-02-25,192.8,0.36,18.5,0,0,none
LOG_0018682,CUST_00532,2026-02-24,179.2,0.2,11.0,0,0,none
LOG_0018683,CUST_00532,2025-12-05,177.6,9.44,33.4,0,6,connection_drops
